transaction_id,account_id,transaction_date,amount
873,749700,2022-10-07,655.04
874,749700,2024-08-08,651.63
875,749700,2024-09-16,830.74
876,997391,2024-07-11,310.46
877,379154,2024-07-22,877.5
878,653167,2023-01-05,494.66
879,379154,2024-08-27,73.37
880,749700,2024-05-24,874.51
881,997391,2024-02-12,764.49
882,749700,2021-10-22,340.46
883,653167,2024-01-29,89.43
884,274068,2021-02-06,282.88
885,997391,2024-09-26,831.6
886,379154,2021-05-26,719.17
887,274068,2024-08-11,863.23
888,274068,2024-06-09,835.36
889,997391,2021-12-25,240.8
890,749700,2023-09-02,743.91
891,749700,2023-04-24,565.97
892,997391,2024-05-16,191.11
893,379154,2024-03-30,652.41
894,653167,2024-02-16,610.1
895,274068,2024-05-14,408.12
896,274068,2024-08-04,61.02
897,749700,2024-01-26,37.94
898,274068,2024-07-03,389.49
899,379154,2024-02-19,342.72
900,653167,2024-01-10,199.5
901,379154,2024-05-15,743.31
902,749700,2024-06-22,246.58
903,997391,2022-05-20,53.9
904,653167,2024-01-27,675.72
905,749700,2024-08-29,283.49
906,274068,2023-01-16,874.51
907,749700,2023-05-13,460.3
908,653167,2024-08-20,833.98
909,274068,2024-09-17,175.29
910,749700,2024-09-01,935.71
911,997391,2024-03-24,125.53
912,379154,2024-05-15,75.27
913,274068,2024-05-14,466.17
914,379154,2022-12-15,817.62
915,997391,2024-04-09,863.98
916,749700,2024-09-28,409.19
917,749700,2024-05-04,762.82
918,997391,2022-10-28,464.97
919,653167,2024-05-29,866.89
920,997391,2022-05-19,334.72
921,749700,2023-08-10,997.42
922,274068,2024-04-11,465.57
923,379154,2024-03-24,505.62
924,749700,2021-03-25,49.17
925,653167,2024-01-19,610.69
926,379154,2021-09-16,600.69
927,997391,2021-07-17,767.26
928,653167,2024-05-15,818.49
929,379154,2021-09-24,976.87
930,274068,2023-03-05,855.23
931,997391,2022-12-29,992.31
932,997391,2024-05-03,591.44
933,274068,2024-07-22,671.58
934,379154,2021-10-15,428.24
935,653167,2024-09-23,488.39
936,274068,2024-05-30,740.46
937,997391,2024-08-31,846.33
938,749700,2022-05-04,148.75
939,379154,2024-07-05,792.69
940,379154,2021-05-03,396.62
941,379154,2024-05-10,16.03
942,379154,2023-03-29,772.98
943,274068,2024-07-20,290.04
944,653167,2024-08-28,444.03
945,653167,2022-12-02,603.06
946,997391,2024-06-04,145.31
947,997391,2024-05-02,989.39
948,274068,2024-02-25,259.15
949,653167,2024-07-12,118.91
950,997391,2024-03-29,253.54
951,274068,2024-03-17,479.88
952,379154,2024-02-21,649.24
953,274068,2024-07-09,994.81
954,997391,2024-08-14,241.73
955,379154,2023-09-07,955.45
956,997391,2023-06-25,255.32
957,379154,2021-02-14,746.75
958,379154,2024-08-29,204.25
959,749700,2024-03-14,578.08
960,749700,2024-04-19,43.54
961,997391,2024-05-09,937.45
962,749700,2023-02-13,424.59
963,274068,2024-09-04,73.13
964,653167,2022-02-15,55.33
965,379154,2024-07-21,342.76
966,379154,2023-10-05,168.76
967,653167,2024-02-23,79.35
968,379154,2024-09-04,884.58
969,653167,2024-07-13,463.57
970,749700,2024-03-04,779.32
971,749700,2024-09-04,839.55
972,749700,2024-03-07,506.57
973,997391,2024-03-02,179.98
974,997391,2024-07-05,831.79
975,653167,2024-01-18,618.62
976,379154,2022-03-31,372.72
977,653167,2024-08-09,119.06
978,749700,2024-03-21,723.52
979,274068,2022-12-20,283.38
980,997391,2024-06-23,271.14
981,274068,2024-02-02,51.87
982,653167,2024-08-28,44.13
983,274068,2024-04-05,804.28
984,749700,2024-07-25,812.53
985,997391,2022-05-02,656.97
986,749700,2024-07-14,947.03
987,749700,2024-02-16,336.26
988,274068,2024-01-18,202.5
989,749700,2022-07-19,690.57
990,379154,2021-02-21,552.66
991,379154,2022-03-25,681.49
992,274068,2024-01-21,58.08
993,653167,2024-05-15,847.33
994,749700,2024-07-22,877.95
995,274068,2023-07-24,311.32
996,379154,2024-06-17,944.68
997,749700,2024-09-09,445.26
998,379154,2024-01-10,302.28
999,379154,2021-08-05,591.1
1000,749700,2024-09-21,395.88
1001,274068,2024-04-29,862.66
1002,749700,2023-09-14,197.96
1003,274068,2024-04-24,715.56
1004,749700,2021-05-30,394.48
1005,274068,2024-07-13,317.57
1006,274068,2024-01-19,147.09
1007,653167,2021-06-27,793.12
1008,379154,2024-02-19,378.79
1009,379154,2024-06-04,26.33
1010,379154,2024-08-24,236.77
1011,653167,2024-04-20,426.1
1012,997391,2022-02-17,834.1
1013,997391,2024-02-20,254.21
1014,379154,2024-01-15,22.82
1015,997391,2024-01-14,739.34
1016,749700,2024-04-15,831.06
1017,653167,2022-04-03,961.61
1018,274068,2022-07-11,676.91
1019,274068,2024-06-16,623.05
1020,379154,2024-02-22,516.14
1021,997391,2024-08-15,130.33
1022,379154,2024-03-12,923.93
1023,653167,2024-05-14,640.05
1024,997391,2021-01-15,660.89
1025,997391,2024-09-27,856.42
1026,749700,2024-08-05,311.61
1027,379154,2024-04-22,289.49
1028,997391,2024-07-07,884.17
1029,653167,2024-04-21,720.93
1030,997391,2024-07-20,657.31
1031,749700,2024-02-19,31.09
1032,653167,2021-01-12,131.78
1033,274068,2024-05-26,530.15
1034,653167,2024-07-10,561.88
1035,749700,2024-07-15,109.81
1036,749700,2024-05-05,12.88
1037,653167,2022-07-07,514.57
1038,997391,2024-03-22,615.79
1039,997391,2024-06-27,74.9
1040,653167,2024-07-16,677.41
1041,997391,2021-12-08,362.55
1042,749700,2024-07-15,589.83
1043,997391,2024-01-21,275.91
1044,274068,2024-02-20,556.31
1045,997391,2021-06-14,620.61
1046,274068,2023-11-10,702.64
1047,653167,2024-02-02,729.09
1048,379154,2022-09-28,337.87
1049,653167,2022-05-03,705.93
1050,274068,2023-10-17,710.48
1051,379154,2024-02-13,438.84
1052,749700,2024-07-04,481.68
1053,997391,2024-08-12,913.59
1054,379154,2024-07-26,480.15
1055,379154,2023-08-25,188.63
1056,997391,2024-03-12,210.38
1057,379154,2024-08-04,329.19
1058,379154,2024-09-07,571.47
1059,749700,2024-07-02,661.67
1060,997391,2022-02-18,404.05
1061,749700,2024-09-29,275.22
1062,274068,2022-05-04,622.42
1063,749700,2021-11-14,704.27
1064,379154,2024-08-11,784.82
1065,274068,2024-08-15,336.28
1066,379154,2024-03-24,85.36
1067,997391,2024-02-01,247.89
1068,653167,2023-10-28,641.75
1069,653167,2024-06-20,385.88
1070,274068,2021-01-10,58.27
1071,997391,2023-08-03,248.06
1072,653167,2024-08-07,996.94
1073,379154,2024-06-11,747.55
1074,997391,2022-10-08,444.53
1075,749700,2024-04-23,216.43
1076,997391,2024-05-21,151.12
1077,749700,2022-11-11,120.35
1078,653167,2024-05-28,601.84
1079,379154,2024-03-14,576.43
1080,653167,2024-04-02,410.85
1081,653167,2024-08-04,740.06
1082,749700,2024-08-08,215.33
1083,274068,2024-09-25,14.14
1084,379154,2024-02-13,632.57
1085,653167,2024-01-17,305.26
1086,274068,2024-02-15,249.92
1087,749700,2024-04-02,376.64
1088,749700,2024-04-14,875.34
1089,997391,2024-05-10,641.0
1090,274068,2024-04-30,218.81
1091,274068,2024-05-10,819.99
1092,274068,2024-05-02,442.09
1093,653167,2023-03-05,561.66
1094,274068,2024-06-12,134.89
1095,749700,2024-08-23,134.73
1096,274068,2024-04-06,739.53
1097,274068,2024-02-16,741.31
1098,997391,2022-12-14,229.52
1099,749700,2022-06-30,296.73
1100,274068,2022-10-23,89.33
1101,653167,2024-06-09,413.64
1102,997391,2024-01-01,472.54
1103,274068,2023-10-12,474.49
1104,274068,2024-04-03,79.8
1105,274068,2021-04-25,796.52
1106,997391,2023-01-11,39.69
1107,653167,2022-05-26,241.32
1108,653167,2024-03-09,8.69
1109,274068,2023-11-02,133.54
1110,379154,2024-08-01,70.62
1111,653167,2024-09-28,268.23
1112,274068,2024-05-30,656.43
1113,653167,2024-06-04,707.64
1114,653167,2024-08-11,974.5
1115,274068,2024-08-06,93.17
1116,653167,2023-10-12,781.06
1117,749700,2024-04-02,680.97
1118,653167,2022-11-26,717.59
1119,653167,2024-07-02,927.4
1120,653167,2021-07-04,163.14
1121,379154,2024-01-13,318.51
1122,997391,2024-01-12,233.54
1123,653167,2024-02-14,47.3
1124,653167,2024-02-19,370.82
1125,749700,2024-07-04,934.18
1126,653167,2024-05-01,856.18
1127,997391,2024-05-06,257.64
1128,653167,2024-02-08,700.73
1129,379154,2024-01-15,517.29
1130,274068,2024-05-30,670.55
1131,653167,2024-02-04,152.43
1132,997391,2024-05-01,553.32
1133,653167,2022-04-08,516.5
1134,379154,2022-11-30,606.03
1135,997391,2022-01-13,545.48
1136,379154,2024-08-20,783.21
1137,379154,2021-01-13,203.78
1138,274068,2023-12-31,805.28
1139,749700,2024-05-01,373.18
1140,379154,2023-12-25,717.3
1141,749700,2021-11-26,340.69
1142,653167,2024-04-20,996.53
1143,653167,2024-08-13,204.01
1144,749700,2021-07-21,828.95
1145,997391,2024-06-29,282.73
1146,653167,2024-06-13,358.91
1147,379154,2023-09-14,307.01
1148,379154,2024-06-02,253.44
1149,749700,2024-06-24,38.37
1150,274068,2024-03-06,690.21
1151,749700,2024-07-30,500.56
1152,749700,2021-12-21,702.94
1153,379154,2024-08-30,441.69
1154,653167,2024-03-10,427.03
1155,379154,2024-08-12,531.17
1156,749700,2024-02-15,322.35
1157,997391,2024-04-05,729.67
1158,749700,2024-04-17,898.83
1159,274068,2024-06-17,704.7
1160,653167,2024-07-25,76.74
1161,653167,2024-02-19,702.08
1162,379154,2024-04-13,880.63
1163,274068,2024-09-11,857.39
1164,653167,2024-02-23,758.36
1165,379154,2024-03-27,852.47
1166,274068,2021-12-20,661.07
1167,653167,2024-03-30,752.74
1168,749700,2024-06-04,310.16
1169,274068,2021-01-06,338.48
1170,653167,2023-01-09,667.7
1171,749700,2024-02-29,252.0
1172,274068,2021-12-26,165.96
1173,749700,2024-01-16,246.74
1174,749700,2023-03-08,261.54
1175,997391,2024-06-23,146.51
1176,749700,2024-06-29,184.77
1177,653167,2024-04-08,478.02
1178,749700,2024-08-27,475.96
1179,379154,2024-06-02,858.6
1180,274068,2022-09-23,831.66
1181,997391,2024-06-27,300.45
1182,749700,2024-02-02,802.4
1183,997391,2024-07-29,237.86
1184,997391,2024-01-23,850.2
1185,274068,2024-09-07,724.07
1186,274068,2024-05-16,765.76
1187,274068,2024-05-27,120.4
1188,653167,2024-03-06,623.64
1189,749700,2023-03-25,275.44
1190,749700,2024-04-01,493.19
1191,653167,2024-03-13,891.81
1192,653167,2022-04-27,517.97
1193,274068,2024-06-02,360.3
1194,653167,2024-09-03,89.01
1195,379154,2023-07-13,473.56
1196,379154,2024-03-24,617.79
1197,749700,2023-07-18,705.4
1198,997391,2024-05-25,148.97
1199,379154,2024-04-05,431.43
1200,379154,2024-09-28,997.59
1201,749700,2024-09-06,922.45
1202,274068,2022-04-11,596.45
1203,653167,2024-04-30,867.47
1204,274068,2022-09-27,463.64
1205,274068,2024-07-20,390.93
1206,997391,2024-04-10,168.53
1207,997391,2023-10-09,792.78
1208,379154,2023-02-10,551.35
1209,653167,2024-04-29,865.94
1210,274068,2024-08-01,205.59
1211,274068,2024-01-09,713.62
1212,749700,2024-09-05,54.41
1213,274068,2024-06-01,387.53
1214,997391,2022-06-26,475.64
1215,749700,2024-04-22,611.65
1216,274068,2024-07-03,762.34
1217,653167,2024-01-22,708.45
1218,749700,2024-04-11,736.12
1219,653167,2024-01-05,251.87
1220,653167,2024-05-18,874.07
1221,274068,2024-04-25,384.39
1222,749700,2022-03-30,483.55
1223,653167,2024-08-23,683.15
1224,379154,2022-03-06,573.85
1225,274068,2024-02-22,693.05
1226,749700,2024-08-22,337.05
1227,379154,2024-03-12,305.9
1228,379154,2024-03-03,996.22
1229,653167,2024-03-07,419.9
1230,653167,2024-05-08,932.59
1231,997391,2024-02-29,85.14
1232,653167,2022-09-21,57.18
1233,274068,2021-01-27,933.49
1234,653167,2024-07-04,25.52
1235,749700,2022-06-28,747.84
1236,749700,2024-01-06,568.6
1237,274068,2024-02-03,354.14
1238,379154,2024-06-14,531.73
1239,274068,2024-01-18,692.93
1240,749700,2024-09-24,465.29
1241,997391,2024-05-11,589.27
1242,274068,2023-01-30,313.06
1243,274068,2024-04-25,187.72
1244,997391,2021-01-31,721.44
1245,749700,2022-12-15,33.62
1246,749700,2023-05-02,597.49
1247,274068,2024-04-01,149.88
1248,379154,2023-01-24,745.26
1249,379154,2021-12-11,624.49
1250,997391,2024-01-04,162.53
1251,274068,2023-09-14,415.48
1252,653167,2024-07-27,775.93
1253,749700,2024-02-29,314.83
1254,274068,2023-09-21,79.11
1255,379154,2023-05-07,885.77
1256,274068,2024-08-19,865.5
1257,749700,2024-01-23,779.51
1258,749700,2022-10-27,105.57
1259,997391,2024-09-24,650.25
1260,379154,2024-04-11,430.88
1261,749700,2023-10-24,908.71
1262,997391,2024-04-16,105.64
1263,653167,2024-08-24,584.58
1264,653167,2022-03-14,660.57
1265,997391,2024-02-09,700.59
1266,653167,2021-07-29,618.08
1267,997391,2024-01-12,331.87
1268,653167,2024-06-12,309.46
1269,997391,2023-04-13,951.95
1270,653167,2024-01-25,460.87
1271,379154,2024-09-10,734.75
1272,653167,2024-07-15,56.22
1273,653167,2021-04-23,683.08
1274,274068,2024-07-28,233.12
1275,653167,2021-11-07,635.21
1276,997391,2024-09-15,723.04
1277,274068,2021-04-21,952.76
1278,274068,2021-05-10,166.61
1279,749700,2024-08-23,431.03
1280,997391,2024-08-21,123.83
1281,379154,2024-09-02,778.62
1282,379154,2024-03-26,794.57
1283,274068,2024-09-30,496.41
1284,749700,2024-06-25,352.5
1285,379154,2024-07-28,748.02
1286,274068,2024-05-04,519.8
1287,749700,2021-01-27,986.92
1288,653167,2022-01-31,73.35
1289,653167,2023-02-13,891.77
1290,379154,2024-05-25,544.48
1291,997391,2021-12-06,915.8
1292,653167,2024-01-21,717.01
1293,997391,2024-03-08,903.76
1294,997391,2024-01-15,793.37
1295,274068,2024-04-23,161.83
1296,379154,2024-03-18,425.07
1297,997391,2021-03-10,564.33
1298,274068,2024-06-07,845.89
1299,997391,2024-06-23,110.63
1300,653167,2023-10-19,320.35
1301,274068,2024-08-24,10.65
1302,997391,2023-03-25,904.75
1303,653167,2022-07-26,749.67
1304,749700,2024-02-19,151.7
1305,379154,2022-04-11,368.24
1306,997391,2023-07-28,214.98
1307,997391,2021-07-22,765.02
1308,997391,2024-08-02,606.24
1309,274068,2024-08-19,823.58
1310,379154,2022-08-07,188.04
1311,274068,2021-03-17,51.12
1312,274068,2024-07-29,286.41
1313,749700,2024-03-04,763.77
1314,379154,2024-04-26,442.94
1315,997391,2024-03-13,474.93
1316,653167,2024-08-27,529.64
1317,653167,2021-09-27,648.65
1318,379154,2024-04-28,607.07
1319,379154,2024-07-25,132.53
1320,274068,2024-08-24,613.13
1321,274068,2024-06-28,730.11
1322,653167,2024-04-10,840.97
1323,379154,2024-02-05,813.35
1324,653167,2024-02-11,588.62
1325,379154,2023-02-05,16.82
1326,379154,2023-10-20,935.11
1327,274068,2024-08-26,324.64
1328,653167,2023-02-02,400.42
1329,997391,2024-03-12,482.81
1330,379154,2024-03-12,715.08
1331,653167,2024-09-26,235.52
1332,997391,2022-05-29,416.22
1333,997391,2023-11-18,264.35
1334,997391,2022-03-29,86.09
1335,653167,2023-03-10,468.77
1336,379154,2022-12-20,504.53
1337,274068,2024-01-30,921.37
1338,749700,2023-04-14,346.05
1339,749700,2024-09-23,935.84
1340,379154,2024-04-28,891.55
1341,997391,2024-03-03,821.88
1342,379154,2024-03-24,83.27
1343,274068,2024-05-15,348.07
1344,653167,2024-08-19,447.41
1345,997391,2024-04-01,246.19
1346,379154,2024-02-17,731.34
1347,749700,2024-03-08,973.16
1348,749700,2024-07-30,480.76
1349,379154,2024-01-07,406.25
1350,653167,2024-04-20,836.87
1351,749700,2024-04-07,869.04
1352,379154,2024-01-12,94.06
1353,749700,2023-07-15,310.83
1354,997391,2021-03-03,374.51
1355,274068,2024-07-17,158.91
1356,997391,2024-08-03,203.43
1357,653167,2024-01-11,330.53
1358,749700,2024-03-19,878.16
1359,997391,2021-07-04,925.72
1360,653167,2024-06-28,566.75
1361,997391,2023-03-31,295.88
1362,997391,2024-01-16,182.78
1363,274068,2022-08-26,123.56
1364,653167,2024-03-07,918.71
1365,274068,2022-01-18,941.23
1366,653167,2022-10-31,330.07
1367,997391,2022-04-07,803.57
1368,997391,2024-09-17,859.44
1369,274068,2024-05-27,568.7
1370,749700,2023-01-26,475.63
1371,997391,2024-06-23,562.87
1372,749700,2024-03-10,490.37
1373,653167,2024-09-07,681.61
1374,274068,2021-08-11,96.44
1375,379154,2024-04-04,416.99
1376,997391,2024-07-06,950.16
1377,379154,2024-01-06,163.8
1378,274068,2024-06-09,769.05
1379,274068,2024-09-10,713.5
1380,653167,2024-05-14,211.09
1381,749700,2024-06-23,751.07
1382,653167,2024-09-09,108.79
1383,379154,2024-01-03,901.41
1384,379154,2024-01-01,786.04
1385,653167,2024-04-18,696.9
1386,653167,2024-02-26,479.31
1387,997391,2024-04-18,659.42
1388,653167,2024-03-22,843.07
1389,997391,2024-06-01,584.61
1390,274068,2024-02-19,60.78
1391,749700,2024-09-08,426.8
1392,379154,2023-06-21,318.51
1393,653167,2023-12-20,682.09
1394,274068,2024-01-13,604.76
1395,749700,2024-04-08,336.78
1396,653167,2024-02-15,488.56
1397,997391,2024-09-27,520.07
1398,653167,2024-06-19,553.17
1399,379154,2024-03-17,565.31
1400,653167,2024-08-20,176.27
1401,997391,2024-03-29,270.93
1402,274068,2024-08-11,243.14
1403,379154,2024-02-02,919.98
1404,749700,2021-02-22,395.25
1405,379154,2024-07-09,337.52
1406,749700,2021-11-07,338.83
1407,997391,2024-04-01,986.95
1408,749700,2024-08-15,514.11
1409,749700,2023-02-14,346.14
1410,997391,2024-03-18,226.76
1411,274068,2024-06-09,337.3
1412,749700,2024-06-02,252.61
1413,274068,2024-01-18,726.41
1414,997391,2022-02-22,197.09
1415,749700,2024-01-02,477.76
1416,274068,2024-04-12,97.63
1417,997391,2024-07-24,334.51
1418,274068,2024-01-02,188.67
1419,274068,2024-05-10,65.77
1420,274068,2024-05-31,567.43
1421,749700,2024-09-14,312.73
1422,274068,2024-01-20,751.88
1423,274068,2024-08-10,326.69
1424,379154,2024-07-30,873.23
1425,653167,2024-04-06,537.33
1426,653167,2024-09-10,328.32
1427,653167,2024-03-27,453.06
1428,379154,2024-07-30,941.68
1429,749700,2024-06-25,670.4
1430,653167,2024-06-19,964.54
1431,274068,2023-10-15,709.84
1432,379154,2024-08-27,456.56
1433,749700,2024-05-02,436.44
1434,749700,2024-07-13,662.53
1435,379154,2024-05-04,923.45
1436,653167,2024-08-16,738.67
1437,653167,2024-03-16,478.24
1438,274068,2024-08-19,404.16
1439,749700,2024-07-05,954.48
1440,749700,2024-01-15,798.71
1441,379154,2024-08-04,495.98
1442,653167,2024-07-12,447.33
1443,653167,2024-07-22,878.22
1444,653167,2024-08-14,729.28
1445,379154,2022-02-05,509.29
1446,997391,2024-03-30,420.33
1447,653167,2024-02-13,856.63
1448,274068,2024-05-03,980.91
1449,379154,2024-02-06,767.14
1450,997391,2024-05-24,593.78
1451,379154,2024-07-16,643.04
1452,274068,2024-07-24,8.07
1453,274068,2023-08-07,166.88
1454,997391,2024-09-28,587.28
1455,274068,2024-03-28,435.09
1456,997391,2023-09-26,676.89
1457,997391,2024-07-23,126.1
1458,274068,2024-07-29,22.63
1459,653167,2024-07-30,772.79
1460,653167,2024-04-29,582.65
1461,653167,2024-02-10,521.89
1462,749700,2024-01-30,114.0
1463,653167,2021-09-18,699.92
1464,274068,2024-05-26,342.54
1465,653167,2024-07-11,886.44
1466,997391,2024-09-22,860.03
1467,653167,2024-09-23,515.99
1468,749700,2024-08-19,283.77
1469,379154,2021-01-23,486.65
1470,749700,2024-08-26,357.18
1471,379154,2022-08-20,274.2
1472,749700,2024-09-07,701.04
1473,379154,2024-07-24,820.61
1474,749700,2023-01-10,445.08
1475,274068,2024-03-09,708.52
1476,997391,2024-05-21,289.51
1477,653167,2024-06-29,639.41
1478,653167,2024-08-05,127.37
1479,749700,2024-09-20,222.31
1480,653167,2024-06-22,774.17
1481,997391,2024-05-31,939.21
1482,749700,2022-07-25,612.38
1483,997391,2024-09-11,274.04
1484,379154,2024-03-02,512.3
1485,274068,2021-03-08,812.32
1486,379154,2024-03-08,226.08
1487,749700,2023-12-04,697.32
1488,274068,2021-12-24,510.25
1489,379154,2023-09-08,701.48
1490,749700,2024-02-20,203.08
1491,653167,2024-01-05,962.8
1492,653167,2024-05-04,754.6
1493,379154,2022-11-09,267.72
1494,379154,2024-01-17,992.78
1495,653167,2021-05-24,955.57
1496,653167,2024-09-15,19.95
1497,997391,2024-06-12,274.29
1498,749700,2022-04-08,485.18
1499,379154,2024-05-31,615.49
1500,379154,2024-06-17,468.91
1501,749700,2021-11-10,186.95
1502,274068,2024-08-16,179.44
1503,379154,2024-01-26,483.2
1504,997391,2024-01-15,4.81
1505,997391,2024-09-24,735.99
1506,653167,2024-04-27,689.91
1507,997391,2024-03-23,598.8
1508,749700,2024-02-07,555.87
1509,749700,2024-05-15,395.05
1510,997391,2022-06-16,955.96
1511,274068,2024-04-20,278.56
1512,653167,2024-06-24,880.39
1513,274068,2021-10-07,455.56
1514,274068,2024-02-28,94.48
1515,997391,2024-08-19,946.59
1516,997391,2024-05-06,409.22
1517,997391,2024-01-31,539.7
1518,749700,2023-12-01,68.12
1519,997391,2024-05-31,78.62
1520,997391,2021-05-09,726.45
1521,997391,2024-08-01,811.42
1522,653167,2024-07-18,350.62
1523,997391,2024-07-25,89.44
1524,653167,2024-07-14,815.06
1525,653167,2024-04-13,998.35
1526,653167,2024-05-24,666.27
1527,997391,2023-07-26,122.33
1528,653167,2024-04-19,772.47
1529,653167,2024-01-04,183.57
1530,997391,2024-09-08,681.49
1531,653167,2024-04-16,915.18
1532,749700,2024-01-26,757.25
1533,379154,2024-03-13,314.28
1534,274068,2024-09-27,247.22
1535,274068,2024-06-09,248.07
1536,274068,2024-09-03,701.53
1537,274068,2022-03-30,402.3
1538,997391,2023-11-22,634.12
1539,653167,2024-02-16,931.16
1540,379154,2024-01-26,517.97
1541,749700,2022-04-13,41.99
1542,653167,2024-03-09,734.19
1543,653167,2024-04-15,318.17
1544,274068,2024-06-17,943.33
1545,274068,2024-09-25,233.7
